from_combo,to_combo,1w_n,1w_mean,1w_median,1w_std,1w_win,1w_p25,1w_p75,2w_n,2w_mean,2w_median,2w_std,2w_win,2w_p25,2w_p75,1m_n,1m_mean,1m_median,1m_std,1m_win,1m_p25,1m_p75,2m_n,2m_mean,2m_median,2m_std,2m_win,2m_p25,2m_p75,events
正正无,正正正,3795,0.006034211119360225,-0.006774361646691096,0.10863838528092608,0.4490118577075099,-0.046199050406772135,0.037255832151415924,3792,0.015872497613929004,-0.0036512823768410363,0.1414068824401491,0.4796940928270042,-0.05753726743319226,0.05774162663651966,3784,0.032588362766467274,0.0009831780752714847,0.19967888882668078,0.5010570824524313,-0.07376440512903737,0.09162076541919523,3767,0.055039426434727416,-0.0017574692442882123,0.29837588797382153,0.4958853198831962,-0.102679018787738,0.1323023545008576,3799
正正无,正正负,14,0.004141323816006047,0.010282092565256029,0.04343806368743095,0.6428571428571429,-0.014742661185295575,0.026170524974417297,14,0.021307322802056074,0.024867737927743327,0.05275419750730168,0.5714285714285714,-0.01865285988333404,0.05593542591959477,14,0.006518671443821122,0.021299285641242838,0.075317716879747,0.5714285714285714,-0.026870670624952325,0.04201056482725124,11,0.015290119771150901,0.03498542274052485,0.10613900713672658,0.6363636363636364,-0.03902243276044309,0.08366743712574853,14
正正无,负无无,879,0.011619954619188622,0.005353955978584013,0.06746024168385371,0.5449374288964732,-0.02650876322751322,0.037540765902089546,877,0.015495816404733423,0.006373117033603881,0.08884253570316011,0.5393386545039909,-0.03418290854572714,0.05597014925373123,875,0.032117514707571154,0.019905213270142053,0.1307048043085184,0.5737142857142857,-0.044730596776916876,0.09140640541078182,867,0.03608292281071369,0.007366482504604033,0.19162226643806815,0.5213379469434832,-0.06944975098479972,0.10501356982670751,886
正正无,负无正,1,-0.07098214285714288,-0.07098214285714288,,0.0,-0.07098214285714288,-0.07098214285714288,1,-0.17232142857142851,-0.17232142857142851,,0.0,-0.17232142857142851,-0.17232142857142851,1,-0.3504464285714285,-0.3504464285714285,,0.0,-0.3504464285714285,-0.3504464285714285,1,-0.3129464285714285,-0.3129464285714285,,0.0,-0.3129464285714285,-0.3129464285714285,1
正正无,负无负,12,0.04964772102633228,0.04982512697302388,0.051197386938625356,0.9166666666666666,0.02873615125240847,0.07371711760892552,12,0.09558973836157647,0.1082210426024226,0.060903831335361445,0.9166666666666666,0.07772244751908419,0.1332529413824498,12,0.03618156964697161,0.05356817006782033,0.09271896539159563,0.75,-0.009889714203411393,0.09151822936405674,11,0.054616757384763126,0.07544910179640718,0.13955544038985868,0.5454545454545454,-0.037182462809313255,0.13332722510548511,12
正正无,负正无,531,0.011290756741887075,0.0034552260293696513,0.062012361489600376,0.5386064030131826,-0.028596301319839423,0.04132080217694534,529,0.025421589066832513,0.014382402707275865,0.0978248895448496,0.5992438563327032,-0.03285291639116994,0.06296296296296289,529,0.06078941540116065,0.02587991718426519,0.16141587477009003,0.5992438563327032,-0.043034605146406446,0.1286596830513027,526,0.05250938556499026,0.01009291078019603,0.2079418015619107,0.5304182509505704,-0.07029916183491469,0.12323762823545464,533
正正无,负正正,5,0.027322225309202475,0.015625,0.032215792148447386,1.0,0.008503401360544283,0.02614107883817418,5,0.017805137356908852,0.024096385542168752,0.06973464352985562,0.6,-0.028911564625850317,0.06924715909090917,5,-0.022160533997648522,0.04130808950086062,0.17250882746368337,0.8,0.00340136054421758,0.056431535269709565,5,-0.12386309879175843,-0.09863945578231281,0.1468087944286402,0.2,-0.10499139414802061,-0.05237926136363624,5
正正无,负正负,1,0.03887195121951237,0.03887195121951237,,1.0,0.03887195121951237,0.03887195121951237,1,0.07621951219512191,0.07621951219512191,,1.0,0.07621951219512191,0.07621951219512191,1,0.03277439024390261,0.03277439024390261,,1.0,0.03277439024390261,0.03277439024390261,1,0.1707317073170731,0.1707317073170731,,1.0,0.1707317073170731,0.1707317073170731,1
正正无,负负无,4,0.050836192122207746,0.03764196885603588,0.051290198458137135,1.0,0.01905627740659621,0.06942188357164741,4,0.05961524211629282,0.0624603700458104,0.016578760842769057,1.0,0.04998257796361283,0.07209303419849039,4,0.05652647066148936,0.05492556134836524,0.008180995477104673,1.0,0.052309997722361445,0.05914203428749315,4,0.07863379167432294,0.0719468714662237,0.018048138069999917,1.0,0.07000858657507647,0.08057207656547016,4
正正无,负负负,1,0.116222760290557,0.116222760290557,,1.0,0.116222760290557,0.116222760290557,1,0.15823244552058124,0.15823244552058124,,1.0,0.15823244552058124,0.15823244552058124,1,0.2819447730024216,0.2819447730024216,,1.0,0.2819447730024216,0.2819447730024216,1,0.43989976489104143,0.43989976489104143,,1.0,0.43989976489104143,0.43989976489104143,1
