from_combo,to_combo,1w_n,1w_mean,1w_median,1w_std,1w_win,1w_p25,1w_p75,2w_n,2w_mean,2w_median,2w_std,2w_win,2w_p25,2w_p75,1m_n,1m_mean,1m_median,1m_std,1m_win,1m_p25,1m_p75,2m_n,2m_mean,2m_median,2m_std,2m_win,2m_p25,2m_p75,events
无无无,无无正,9888,0.0037773209339678447,-0.0011662477695086881,0.07091711139351717,0.4863470873786408,-0.034973351487113086,0.035569554708108075,9878,0.009011882843284701,-0.001792383374606854,0.1055243160980322,0.48785179186070055,-0.050199145210409774,0.05127909042458689,9835,0.017195220814050963,-0.005968169761273234,0.16984275185568345,0.47819013726487036,-0.07700827208826977,0.07789538370873528,9792,0.03893614428225686,-0.00221750484635741,0.23480701741469914,0.4925449346405229,-0.10049721766740566,0.11627269750715885,9894
无无无,无无负,8024,0.0006217149732340808,-0.0014621847002779798,0.05930421977822155,0.48043369890329013,-0.029871052898771344,0.029844196221933128,7976,0.0032210359652467997,0.0,0.08685316955497387,0.49247743229689067,-0.04482202237620192,0.045585786302629105,7866,0.007997276269279973,-0.0035614368236803196,0.13058070492785148,0.4811848461734045,-0.06562316096950896,0.06529116139236957,7719,0.02615681833353525,0.001095396363636425,0.19022558311193247,0.5016193807488016,-0.0825871442276942,0.10197788565133992,8062
无无无,无正无,8332,0.005331117027034079,0.0,0.0640429022595135,0.4960393662986078,-0.02914766761643267,0.03247680997099456,8312,0.008651678230935187,0.0012169242434114658,0.09290478898023415,0.5046920115495669,-0.04337396906236926,0.04823867974816676,8242,0.016245124483100306,-0.001397668087542936,0.14486014349728607,0.49102159669983014,-0.0625556997832846,0.07049388974577464,8072,0.03373157246276306,-0.004711118782827428,0.2229095776634099,0.48662041625371655,-0.09370964926881853,0.11034598774977189,8346
无无无,无正正,815,0.010266610312355253,0.0016920473773265332,0.07871082747890021,0.50920245398773,-0.030963032690371317,0.03915515193650243,813,0.01578558639819859,0.001506024096385783,0.10063337370338252,0.5104551045510455,-0.038712921065862105,0.05724508050089461,811,0.03260191699424552,0.010541220893643732,0.15216361075169152,0.5326757090012331,-0.056884494815529374,0.08978735782170899,810,0.04484207778678817,0.0006447453255963298,0.24145197953421774,0.5,-0.08412840711846958,0.11236065758360553,815
无无无,无正负,3,0.0042373864617163415,0.01414141414141401,0.029885367362871132,0.6666666666666666,-0.00760065443164043,0.021027441194921948,3,-0.015588058675052419,-0.008080808080808133,0.03294930289138925,0.3333333333333333,-0.029862000284535506,0.0024395082315528116,3,0.008294329311008486,-0.0818462765427177,0.1563995548541247,0.3333333333333333,-0.0820029504779316,0.05352130617308548,2,0.12271926724124904,0.12271926724124904,0.117862451664666,1.0,0.08104859783157053,0.16438993665092755,3
无无无,无负无,9622,0.0014772388906002436,0.0,0.0605781282575871,0.4928289336936188,-0.02983885500017247,0.02912163383205968,9603,0.006970218818101898,0.000602409638554402,0.0864894355379,0.5013016765594085,-0.04065392297521586,0.046052177633954305,9592,0.015308165751132153,0.0034300356020077194,0.13089793172329783,0.5128231859883235,-0.05806523310221101,0.06800276404340072,9408,0.031855395002468624,0.004769487412799589,0.20169072367843782,0.5121173469387755,-0.08026810831120926,0.10062513920103672,9647
无无无,无负正,2,0.02405178375010303,0.02405178375010303,0.0550879496745717,0.5,0.004575252361826571,0.043528315138379486,2,0.039584180490839505,0.039584180490839505,0.07196129133496881,0.5,0.01414202194789091,0.0650263390337881,2,0.05603095566187416,0.05603095566187416,0.2588920997973893,0.5,-0.03550122401930503,0.14756313534305332,2,0.26739029214170174,0.26739029214170174,0.23186113412458303,1.0,0.1854150020251536,0.3493655822582499,2
无无无,无负负,714,-0.0006304634436803439,-0.0016548750286381475,0.05858234357124374,0.48179271708683474,-0.03007785467128013,0.02938434975480192,712,0.0035219260097261213,-0.0012367874039992954,0.08508859095481197,0.48314606741573035,-0.04375246901387578,0.041982749250459694,711,0.014413512292879176,0.003018542475204944,0.13319221473953274,0.5161744022503516,-0.06074612178745081,0.06935749610152209,703,0.02073083836207296,0.0009737098344693162,0.18492370987474563,0.5021337126600285,-0.08400313455008912,0.09828258476765916,716
无无无,正无无,41112,0.004197418908201313,-0.0003813205424827437,0.06560687103831096,0.4897840046701693,-0.029126213592232997,0.028917246549739706,40952,0.009556116167238714,0.002998325401022295,0.09614095987052383,0.5171664387575698,-0.04065069439646235,0.04714189361025456,40476,0.02189289367288656,0.005986530679289781,0.1507669640847888,0.5229271667160786,-0.06050734482741221,0.07923149359384701,39937,0.04120213705524666,0.0070148090413093556,0.2277897005668347,0.5184916243082855,-0.08534395947556628,0.11809864285714267,41225
无无无,正无正,3248,0.005890545087241509,0.0,0.07453629370668886,0.49722906403940886,-0.035961622880124666,0.039606081155870776,3240,0.012247744516763769,0.0029176738203779973,0.10765952064102133,0.5151234567901235,-0.0486737369480732,0.05734120876938664,3217,0.01995140241636566,0.0,0.18864249935639643,0.4995337270749145,-0.07770449004854374,0.08446455505279049,3198,0.050049883319981905,0.004863957702132771,0.2472986101446823,0.5125078173858661,-0.0965174103460211,0.14022066389877424,3254
无无无,正无负,113,-0.00041148029985537646,0.0,0.05710671929330239,0.49557522123893805,-0.02714646464646453,0.02710280373831786,113,0.0012634057792480654,-0.0014537902388368495,0.08988977587367229,0.48672566371681414,-0.03786342123056097,0.03959367424679683,113,0.012694552965499017,0.00972972972972963,0.12740325427333352,0.5309734513274337,-0.06750456111899439,0.07891414141414144,109,-0.0036100474082102385,-0.03076923076923066,0.18091242349506934,0.41284403669724773,-0.12615283267457167,0.09069293478260865,113
无无无,正正无,13415,0.008316062237547623,0.0008809279107326873,0.07295270268038007,0.5045098770033545,-0.02927805373097786,0.03352972239567664,13375,0.01112582925289627,0.0014471780028944004,0.10169814860313271,0.5061682242990654,-0.04339957746372036,0.049173709540655364,13280,0.019851806364043434,0.001376697400331972,0.15188888206913978,0.5036144578313253,-0.0642092746730083,0.07718630961121165,13093,0.04674548672632694,0.0030966413018564953,0.246472599308655,0.5069120904300007,-0.08919597989949735,0.12260000000000004,13443
无无无,正正正,2503,0.012481038301402101,0.0031746031746031633,0.08920021792950214,0.5221733919296844,-0.03377386196769444,0.042138094576756324,2501,0.023886332922044062,0.005264550264550527,0.13995466889316813,0.5309876049580168,-0.045454545454545414,0.0639929224417577,2493,0.030242268165843078,0.0004928536224741986,0.1889764732120265,0.5006016847172082,-0.07144797609345288,0.09249329758713154,2486,0.04655385104339976,-0.002168851784349446,0.2610245653698649,0.4923572003218021,-0.10403075476531023,0.13103326498063328,2505
无无无,正负无,24,-0.014631052014457399,-0.011441696811665403,0.041641616795852536,0.375,-0.03370291056461275,0.013077015387076896,24,-0.00023223539721442996,-0.0067353305107019645,0.08326114179753313,0.5,-0.06352529049897468,0.028189715069627586,24,0.004219711037722697,0.018655259203020358,0.10225384667874525,0.5416666666666666,-0.10301438757321119,0.05387043758163029,24,0.0787734465367465,0.023444976076555046,0.22990371855445588,0.6666666666666666,-0.022620737894890663,0.09449488544878609,24
无无无,正负负,1,0.029748283752860427,0.029748283752860427,,1.0,0.029748283752860427,0.029748283752860427,1,0.006864988558352492,0.006864988558352492,,1.0,0.006864988558352492,0.006864988558352492,1,-0.016018306636155666,-0.016018306636155666,,0.0,-0.016018306636155666,-0.016018306636155666,1,-0.06864988558352414,-0.06864988558352414,,0.0,-0.06864988558352414,-0.06864988558352414,1
无无无,负无无,41501,0.0016598200530529071,-0.0014464802314367864,0.06032173229792188,0.4825666851401171,-0.02937649880095916,0.029197080291970545,41252,0.0035255016001117935,-0.003765593781142662,0.08740121247309787,0.4702075050906623,-0.0432647703743643,0.040681483523168804,40818,0.01059591963481812,-0.005793556283963941,0.13420443609980773,0.47268361997158115,-0.06328044662600796,0.06447418824160478,40561,0.029074717579000264,-0.002865329512894088,0.2099528834540482,0.4896822070461774,-0.08795325142343424,0.10497572815533984,41779
无无无,负无正,65,0.01590876886863895,0.0,0.08094508586269825,0.49230769230769234,-0.02429149797570851,0.03881987577639756,65,0.012150715946589173,0.009200690051753835,0.08162341437691921,0.5384615384615384,-0.04625850340136051,0.04495268138801256,65,0.030383904256409657,0.0006207324643079382,0.16947321277062957,0.5076923076923077,-0.053174863995960275,0.06686838124054462,65,0.045362872459018024,0.03858520900321527,0.18317461307180416,0.5846153846153846,-0.07650793650793652,0.12279765082754945,65
无无无,负无负,2587,-0.0010367601902183477,-0.0024929884699285143,0.05958740497333621,0.47197526091998454,-0.03336507175340281,0.030111881343145463,2566,0.0016608560714728336,-0.0038290586262298976,0.08684964317180353,0.4734996102883866,-0.0472042378849197,0.04268953519604718,2504,0.003225432519317562,-0.008727388130752078,0.12863573974256406,0.4560702875399361,-0.07181303764895938,0.06648813612746612,2475,0.02261643099270189,-0.0009650526315787555,0.1891717737533802,0.494949494949495,-0.09157095351402145,0.10380153611231391,2596
无无无,负正无,4,-0.0062950822662107275,-0.02601436713050692,0.056698650233719235,0.25,-0.041998637009755674,0.009689187613038025,4,0.005747416471571176,-0.019813564229702374,0.06348692378708594,0.25,-0.0280643073699256,0.013998159611794403,4,0.03951214808714043,0.003842519002587752,0.10876835099740079,0.5,-0.02544130894556179,0.06879597603528997,2,-0.016678876585273117,-0.016678876585273117,0.12544049992841758,0.5,-0.061028790652680465,0.02767103748213423,4
