to_combo,direction,1w_n,1w_mean,1w_median,1w_std,1w_win,1w_p25,1w_p75,2w_n,2w_mean,2w_median,2w_std,2w_win,2w_p25,2w_p75,1m_n,1m_mean,1m_median,1m_std,1m_win,1m_p25,1m_p75,2m_n,2m_mean,2m_median,2m_std,2m_win,2m_p25,2m_p75,events
正无正,升级,11278,0.003853420656269909,-0.0026490112697009002,0.08017359638220398,0.47561624401489627,-0.04043044424650422,0.0382178041206184,11266,0.010133350436597745,-0.00162326327626185,0.12101632022231246,0.4895260074560625,-0.055448586727848324,0.05650236194157905,11199,0.015560214755743124,-0.008097165991903,0.18795425755083622,0.47343512813644073,-0.08895391597414451,0.0826732020293198,11160,0.04246370167082986,-0.0037102396298092,0.262474245313102,0.4898745519713262,-0.10803812715863842,0.12882305103280808,11289
正无正,换挡,255,0.017647361135032145,0.0058496636443403,0.08949248443726697,0.5568627450980392,-0.02940030557677615,0.05507183586762085,255,0.02792006686085683,0.0084611316763616,0.1392768376555955,0.5333333333333333,-0.04265467265697675,0.07456354871456145,255,0.04019607124133257,-0.0061421468265574,0.18796918805072588,0.47058823529411764,-0.05773418547662145,0.1039239887886035,255,0.06137069470278297,0.004574332909784,0.2792882344799285,0.5137254901960784,-0.101175613090422,0.12810579311031475,256
正无正,降级,936,0.010959831636702897,0.0,0.08741261872718609,0.4967948717948718,-0.035445122931062174,0.03901234909991043,936,0.013118788191550584,-0.00264369220742195,0.1255229616486876,0.4807692307692308,-0.05450253730287427,0.0559540387611838,935,0.0076226822033971285,-0.0132631578947368,0.1647529836346932,0.4459893048128342,-0.08501170960187346,0.06770711092017295,934,0.019505776583238234,-0.0215246809907145,0.21674660026153705,0.44539614561027835,-0.11649458046605024,0.10264650824284252,936
正无负,升级,7072,0.01502538329751127,0.0046856703747072005,0.07974064072622788,0.5376131221719457,-0.024729768856624923,0.0392435372251288,7068,0.020454884011854305,0.01249349635796045,0.09397737181286982,0.5722976796830787,-0.03128288688610565,0.060119806461548776,7062,0.0382737130657046,0.021445623262923902,0.15200305830552308,0.5821297082979326,-0.044717332735385446,0.10344198764995133,6884,0.044095243609812526,0.01789976770886165,0.22715741277852458,0.5524404416037187,-0.07028055386986642,0.12626799668440514,7074
正无负,换挡,121,-0.0016110840645640642,-0.0026041666666665,0.055759702626630006,0.47107438016528924,-0.0284810126582278,0.0248007085916741,121,0.0018136172253968579,-0.0014537902388368,0.08919252751838816,0.48760330578512395,-0.0412560285175088,0.0395936742467968,121,0.019049482537664066,0.0097297297297296,0.13258121690640154,0.5454545454545454,-0.0625440865271573,0.0880581516095535,117,0.006088449272887372,-0.0278260869565217,0.18200927338790515,0.4358974358974359,-0.1097683786505538,0.0996659242761692,121
正无负,降级,270,0.005735782062500891,-0.0026546178371999003,0.06370982275895408,0.4703703703703704,-0.02863971677494425,0.03305143588711425,268,0.011639378194399872,0.0039757462096866,0.08521824254838359,0.5261194029850746,-0.032694072868349876,0.047295373793719675,267,0.019559409898072894,0.0131313131313128,0.1323034678804114,0.5468164794007491,-0.06670791041626314,0.07263075727988039,256,0.011161072248510583,-0.0065730448411912504,0.17888565336001913,0.4765625,-0.10449888431892743,0.1037345679012347,270
正正无,升级,32579,0.008567946262951421,0.0,0.07301032322323504,0.4961171306669941,-0.02976467331118495,0.034115472269771,32495,0.013283962840619484,0.0026001835423676,0.10008997448862918,0.5138636713340514,-0.0409455983607144,0.05108149794388915,32286,0.025079857212657444,0.0048189623475226,0.15257551097068894,0.518583906337112,-0.0600909460259777,0.08122079405728365,31758,0.05087562683846415,0.0073500612585496,0.2501315497354219,0.5184835317085459,-0.08714418152922487,0.1290056530722296,32642
正正无,换挡,137,0.006222268239253184,-0.0050933786078098,0.06672689065344488,0.46715328467153283,-0.0300400534045394,0.0277136258660508,137,0.018157601835157692,0.0012554927809165,0.09745944315783737,0.5109489051094891,-0.035611164581328,0.0580900055558986,136,0.03874842049808958,0.01018655154666255,0.14539201443833186,0.5588235294117647,-0.04597248849816923,0.09322872947738164,136,0.06343584021353835,0.013966562979437502,0.2504409851490252,0.5514705882352942,-0.08913423166920231,0.14607998827954033,137
正正无,降级,1194,0.002925007579316576,-0.003921196995212,0.07652963096092047,0.4639865996649916,-0.03802627958172813,0.030174173129294875,1191,0.022038978715681598,0.0024487978628673,0.11314402359282587,0.5121746431570109,-0.042286791685425845,0.06149106527553625,1187,0.04312329964075422,0.0116194625998546,0.17941730027046557,0.5391743892165122,-0.060774999878328254,0.10018397922117035,1181,0.06728480886986454,0.0092226613965744,0.2592853110694157,0.5224386113463166,-0.0921746923076922,0.1469026548672567,1194
正正正,升级,32584,0.009723702735758318,-0.00027625735805974995,0.09623206216780882,0.49472133562484655,-0.0416047548291232,0.04545454545454545,32551,0.019479142045045517,0.0020712510356255,0.13951047905923167,0.508770851893951,-0.05427319052381645,0.0676532608079922,32496,0.030990315121248183,0.0017329833230574502,0.19974043576825146,0.5048005908419497,-0.07692307692307683,0.0999783923941226,32436,0.048459939408086114,-0.00440536526714785,0.2862313105991325,0.4892095202861019,-0.11250994366357295,0.13619211999979935,32607
