to_combo,direction,1w_n,1w_mean,1w_median,1w_std,1w_win,1w_p25,1w_p75,2w_n,2w_mean,2w_median,2w_std,2w_win,2w_p25,2w_p75,1m_n,1m_mean,1m_median,1m_std,1m_win,1m_p25,1m_p75,2m_n,2m_mean,2m_median,2m_std,2m_win,2m_p25,2m_p75,events
正正正,升级,30505,0.009953556405170287,-0.0013131976362442,0.10121619332635845,0.48936239960662187,-0.0452488687782804,0.0491735537190083,30486,0.020044090134707617,0.0011750391200293,0.1432910591095483,0.5037394213737453,-0.059212341030951826,0.07311006077350155,30419,0.03258732541371194,0.0008375209380235,0.20732595322049077,0.5016272724284164,-0.08483916915266454,0.10981320507856115,30317,0.05548117834693049,-0.0032563158501441,0.2974390305907835,0.49249595936273377,-0.1164062499999999,0.1515151515151516,30528
正正负,升级,205,0.02692723547374054,0.0095923261390886,0.09446275323871914,0.5463414634146342,-0.0306925498426021,0.0554631170271771,205,0.02547939291382997,0.0182868629581152,0.08779440830937438,0.5853658536585366,-0.0215384615384616,0.0598892803220934,205,0.02691281173265012,0.0281690140845072,0.11693392322951884,0.5902439024390244,-0.048268625393494,0.1008522727272727,174,0.0561420466835299,0.048439290474965604,0.16172792745118944,0.6206896551724138,-0.04851503982879553,0.14655710984179482,205
正正负,换挡,1,-0.0250737463126843,-0.0250737463126843,,0.0,-0.0250737463126843,-0.0250737463126843,1,-0.0663716814159292,-0.0663716814159292,,0.0,-0.0663716814159292,-0.0663716814159292,1,-0.0958702064896755,-0.0958702064896755,,0.0,-0.0958702064896755,-0.0958702064896755,1,-0.0884955752212389,-0.0884955752212389,,0.0,-0.0884955752212389,-0.0884955752212389,1
正正负,降级,14,0.004141323816006021,0.01028209256525595,0.04343806368743092,0.6428571428571429,-0.01474266118529555,0.026170524974417228,14,0.021307322802056067,0.02486773792774325,0.05275419750730165,0.5714285714285714,-0.018652859883333976,0.055935425919594696,14,0.0065186714438211215,0.0212992856412428,0.07531771687974696,0.5714285714285714,-0.026870670624952277,0.0420105648272512,11,0.015290119771150882,0.0349854227405248,0.10613900713672653,0.6363636363636364,-0.03902243276044305,0.08366743712574845,14
正负无,升级,1257,0.010122866806799769,0.0063897763578273,0.06325028758074927,0.5568814638027049,-0.0228310502283106,0.0395791583166331,1257,0.02359859798304615,0.0157756354075371,0.09707707097428006,0.6062052505966588,-0.0289256198347108,0.0651147263389579,1257,0.050145469856854266,0.0352272727272726,0.14183902005058546,0.6459824980111376,-0.0285714285714284,0.1140142517814726,1251,0.06020988037908032,0.0407816482582839,0.18428826887785363,0.6147082334132694,-0.0509150441374746,0.1379997649306146,1257
正负无,换挡,6,-0.06196918261796661,-0.04501827890855355,0.08025050149105876,0.16666666666666666,-0.07867405582922828,-0.023634046011559575,6,-0.013029356344187332,-0.009174343327661351,0.034983700802669306,0.5,-0.027547261167950674,0.011342851573660426,6,0.04862223838902488,0.0438629698491499,0.05867231651448842,0.6666666666666666,0.002757252326217924,0.0809263693504939,6,0.07177362930878121,0.0423555267329586,0.12382928566102688,0.6666666666666666,-0.007756817494273677,0.141286292996109,6
正负无,降级,17,0.0025631996003829057,0.0085836909871244,0.06816333275739378,0.6470588235294118,-0.008116883116883,0.0287443267776095,17,0.016341218178360234,0.0103004291845494,0.10014943537150553,0.6470588235294118,-0.0146103896103895,0.079726651480638,17,0.019209676615397443,0.020583190394511,0.10514994945832164,0.5882352941176471,-0.0608108108108108,0.0724919093851133,17,0.016741189410437746,0.0323624595469256,0.22117389384267938,0.5882352941176471,-0.1339449515151515,0.1487603305785125,17
正负正,升级,12,0.03737368115384089,-0.0037172060572953,0.08961566795400841,0.5,-0.022693645779181752,0.085917918754112,12,0.03227539130905061,0.02205190875000735,0.14284161170702292,0.5833333333333334,-0.03928430816071888,0.052295524243142724,12,-0.048658788687074926,-0.01830557639488095,0.15834664664631168,0.4166666666666667,-0.10279455201402903,0.049461257129396,11,0.019750537598078904,-0.053704962610469,0.26679143605452643,0.36363636363636365,-0.0855487342720333,0.1395931803806566,12
正负负,升级,1042,0.008591127794086691,0.00405256569275995,0.07144019757687187,0.5335892514395394,-0.02942131246737525,0.048276532835356295,1042,0.024416436437973046,0.0140902807394226,0.09623097879593151,0.5671785028790787,-0.028883216957168275,0.06825306362262877,1042,0.06423837249021681,0.0316886277641511,0.1516249838709038,0.6401151631477927,-0.026599156875183848,0.14092548076923067,1030,0.06732422726321745,0.04394632973542105,0.18315917969955203,0.6213592233009708,-0.047619047619047554,0.14897771247411057,1042
正负负,换挡,4,0.06813596499460794,0.0545956145570094,0.12348650340903602,0.75,-0.004798451883670299,0.12753003143528763,4,0.08912195048751168,0.09372103808769891,0.07941925113827125,1.0,0.030353627575887852,0.15248936099932273,4,0.1060689069649326,0.11533911289540541,0.048937472436182496,1.0,0.08266987690960509,0.13873814295073292,4,0.1278879084002169,0.15177409347577406,0.19855337410330035,0.75,0.01733740091790263,0.26232460095808835,4
正负负,降级,12,-0.013995949965482965,-0.0010711577350859497,0.07245884071227518,0.5,-0.03461402068012995,0.022888905445101776,12,0.05823530926891276,0.0734681083193564,0.07946096591554422,0.6666666666666666,-0.00624999999999995,0.10916251964379263,12,0.09746398110033681,0.080208242761499,0.08250149563724751,0.9166666666666666,0.06550967959594753,0.1533786671049387,12,0.0664336258246992,0.09419388118075339,0.12466528823157841,0.75,0.008493853132601452,0.16104431443845368,12
负无无,升级,5223,0.011140210246806793,0.0075566750629723,0.06917979381555531,0.5586827493777522,-0.0259639729784178,0.0454686793701767,5209,0.014948431141004468,0.0092470277410832,0.09545072702710454,0.5553849107314264,-0.0345842531272994,0.0541012216404885,5203,0.030586344810077964,0.0135304434978704,0.1333137856683222,0.5560253699788583,-0.0470672153342047,0.0906852522231841,5116,0.04422476224787834,0.01754483471227605,0.18869163509146197,0.5512118842845973,-0.06890898473299507,0.1240445580715852,5231
负无无,换挡,1347,0.003935576443014401,0.0034722222222223,0.08965443123777239,0.5300668151447662,-0.0360963211993501,0.044424470644284245,1339,0.011152288045085524,0.0034246575342467,0.10876197306044631,0.5175504107542942,-0.042266100992057146,0.0558358849777732,1338,0.026627618951496825,0.0093094493747478,0.1565755213914597,0.5418535127055306,-0.06268737505785345,0.09120921618022598,1321,0.050972797692778106,0.0215477996965096,0.22753855194800698,0.5616956850870553,-0.0794408455506306,0.1378640776699029,1347
负无无,降级,67717,0.0032224005014592043,0.0,0.0630755827194109,0.49607927108407046,-0.02879177377892,0.0311300639658849,67418,0.006214376283482608,-0.0011702185790738,0.08921716035913824,0.48878637752529,-0.04172731390841127,0.0443108570001613,66869,0.01623214576390299,-0.0007155635062611,0.13791453566937337,0.49429481523575947,-0.06000439632781,0.0699588477366255,66398,0.035370812385137375,0.00206208932020985,0.21163139731956743,0.5051206361637399,-0.08374089612746588,0.11102266245532375,68098
