from_combo,to_combo,1w_n,1w_mean,1w_median,1w_std,1w_win,1w_p25,1w_p75,2w_n,2w_mean,2w_median,2w_std,2w_win,2w_p25,2w_p75,1m_n,1m_mean,1m_median,1m_std,1m_win,1m_p25,1m_p75,2m_n,2m_mean,2m_median,2m_std,2m_win,2m_p25,2m_p75,events
无无正,正正无,4,0.05341115004989186,-0.021103642083699248,0.17675771290063771,0.25,-0.03866371809744765,0.07097122606364026,4,0.06831775626452255,-0.029976456582924138,0.22315253220099124,0.25,-0.0543772787537288,0.09271857843532721,4,0.0510050198492531,-0.06544559459007493,0.3065921409387171,0.25,-0.09579071952846666,0.08135014478764482,4,0.030547027659714288,-0.10347040440653882,0.3035221653163825,0.25,-0.1198256369323831,0.04690226018555857,4
无无正,正正正,775,0.0039448538999250615,-0.003844305622296762,0.09779970488602367,0.47870967741935483,-0.05658051704871486,0.050271556738645695,769,0.011406671826535417,-0.006620892594409011,0.15269528676868285,0.4694408322496749,-0.07859733978234573,0.06993795826283145,769,0.012200665056510249,-0.026346604215456537,0.20739136407081896,0.42782834850455137,-0.11080550098231834,0.0974124809741248,769,0.023798411717484726,-0.020576131687242816,0.24574038949612714,0.4668400520156047,-0.13567251461988283,0.133665008291874,775
无无正,正负无,7,0.0018803865493294111,-0.015693112467306314,0.07889609580827169,0.2857142857142857,-0.05224812204754897,0.022798999712484336,7,0.025076085628147653,-0.008718395815170199,0.1110450536492132,0.42857142857142855,-0.02810460316224006,0.10028581181548368,7,-0.02953734979159306,-0.013688760806916389,0.11903949123040013,0.42857142857142855,-0.0978552746294683,0.06417169537320444,7,-0.017686113617780812,0.022334293948126804,0.12647581667231386,0.5714285714285714,-0.10374891020052324,0.04376138364684823,7
无无正,正负正,35,0.029456495733811535,0.020860495436766602,0.09234514815722175,0.6285714285714286,-0.036712076838350594,0.0701372580775772,35,0.06649263028876486,0.016424510423246996,0.17965195360822156,0.6,-0.04958472842261907,0.12153138280681575,35,0.07845418849304923,0.027705345501955803,0.24745252028507841,0.6,-0.08293482751766346,0.15860210630245186,35,-0.0071511953951024915,-0.050071530758226124,0.2406820416901939,0.42857142857142855,-0.16732623009089903,0.07684106916064715,35
无无正,负无无,348,-0.000915502473487862,-0.007401986612805667,0.08899189610500448,0.4367816091954023,-0.03615597510109672,0.03023094251902686,347,0.011690665548465592,0.0,0.1018099294415823,0.49855907780979825,-0.03587034647117515,0.04660204034190041,347,0.027552377964842063,0.009708737864077666,0.14030352348930814,0.5389048991354467,-0.05751227377743556,0.10390236536574526,336,0.03810893129995333,0.019996803707699073,0.19177936020530853,0.5625,-0.08360127686994825,0.12416189725724414,348
无无正,负无正,11899,0.0028137810512401003,0.0008814455707357727,0.07314296753595809,0.50382385074376,-0.03430058974245337,0.037919020601720255,11873,0.008273354642507672,0.0008247422680411898,0.10256479858696382,0.5020635054324939,-0.046238785369220214,0.05470852017937222,11850,0.02626340555822915,0.004511288396830571,0.15803942503182866,0.5170464135021097,-0.060735821210204516,0.0832977207977208,11634,0.05843813939121901,0.013326611938070054,0.25078048374135997,0.5360151280728898,-0.08153472780550577,0.13970592228004125,11912
无无正,负无负,16,0.10905777254601184,0.10633267284314263,0.18549684200033015,0.6875,-0.05408177075501172,0.21645340476155933,16,0.16643193683247545,0.18642392471420455,0.2623307717685099,0.625,-0.07618506839760911,0.2885404540175636,16,0.021198883636510547,-0.06902279070563866,0.2705421821315142,0.4375,-0.16907976966730115,0.15498947511890449,13,0.07004187897673332,0.13181577554261503,0.2139237881704542,0.5384615384615384,-0.12137931034482752,0.20194003527336868,16
无无正,负正正,110,0.004687391897198262,-0.003441733710604966,0.08471400153925746,0.4636363636363636,-0.04579211138478376,0.035282464100722444,110,0.028560148036292837,0.007352415026833481,0.1272072169715674,0.5272727272727272,-0.049682203389830454,0.08661305725819646,110,0.03918920520351483,0.004927469177802624,0.17269255104746203,0.509090909090909,-0.06218790748829908,0.09774063439978126,110,0.048220148499770105,-0.004705737711216462,0.21793733222442047,0.4909090909090909,-0.10008342998329287,0.13402446915570537,110
无无正,负负无,18,0.033630874653762945,0.0040407792407433085,0.08218006886800784,0.6111111111111112,-0.02010628483451274,0.09925145501297306,18,0.05116438626882241,0.023384990417257834,0.10872422400692115,0.6111111111111112,-0.011315530057728534,0.10854429616348454,18,0.03309332289721403,0.05148476637637134,0.07748908671558362,0.7222222222222222,-0.023428431193896426,0.0876469614174532,14,0.09901715183249722,0.0470525294933718,0.15767034510209985,0.8571428571428571,0.026729602915117223,0.14661361131410583,18
无无正,负负正,199,-0.0010959938742200969,0.0010638297872338498,0.09653534462789048,0.5125628140703518,-0.05024772582569176,0.05312084445148968,199,0.025328843084270483,0.02202412165705292,0.11350554537942695,0.5979899497487438,-0.043134723758710525,0.07556173417161316,199,0.06170941090010276,0.03300825206301572,0.1660755123398629,0.6482412060301508,-0.04107474832509034,0.14095981712114225,199,0.12528755419343046,0.07882534775888739,0.3918073258839508,0.6582914572864321,-0.03800079839450171,0.2011185519994818,199
