from_combo,to_combo,1w_n,1w_mean,1w_median,1w_std,1w_win,1w_p25,1w_p75,2w_n,2w_mean,2w_median,2w_std,2w_win,2w_p25,2w_p75,1m_n,1m_mean,1m_median,1m_std,1m_win,1m_p25,1m_p75,2m_n,2m_mean,2m_median,2m_std,2m_win,2m_p25,2m_p75,events
无无无,无无正,9649,0.002528043864505532,-0.0016542597187758634,0.06518429398682843,0.48108612291429165,-0.03359348489989811,0.03141361256544495,9639,0.005583644742387701,-0.0023931623931624513,0.09387277203075439,0.4839713663243075,-0.0487733234755372,0.04761048304213766,9595,0.012003378540926033,-0.006111111111111067,0.1480510187745422,0.475039082855654,-0.07579071145513128,0.07198143136140278,9539,0.032175292382832885,-0.004081632653061273,0.21923005601437925,0.48841597651745466,-0.09528146413392308,0.10909090909090902,9663
无无无,无无负,9458,0.0007769604140355875,-0.0005491569340337898,0.059124865990841304,0.48868682596743496,-0.029942513748867028,0.02917537542074833,9377,0.0033109246911704328,-0.0006968641114982743,0.0863807615139516,0.49141516476485014,-0.04271356783919589,0.042394315307719976,9223,0.0057396227187934915,-0.004657179818887469,0.13804087366183135,0.4750081318443023,-0.06578064288237373,0.06135299688035767,9074,0.027209758549899866,-0.0004088680106007492,0.21607079028566828,0.497134670487106,-0.0856355174413578,0.10235051010641094,9532
无无无,无正无,12138,0.004809883353670374,0.0,0.06452851669358194,0.49876421156697975,-0.029189284876298044,0.031074985088809293,12089,0.008415333031731238,0.0012919896640828377,0.0924926458009877,0.5057490280420217,-0.042961608775137106,0.04634282523729749,11958,0.015877684042415154,-0.0009812499774335959,0.14626833542741943,0.49439705636394043,-0.06252846083788705,0.06913824830106735,11741,0.034259618980667934,-0.00302826379542398,0.22348449459729117,0.4887147602418874,-0.09035136642498598,0.10726829563086993,12168
无无无,无正正,1355,0.006861768383977419,-0.0017543859649121751,0.07404954426035593,0.48044280442804427,-0.033196010285100774,0.037489151987520786,1354,0.013972716108941045,-0.002805744263965626,0.1161910028119717,0.4815361890694239,-0.045898538495089125,0.05154199017831623,1347,0.02521039300039085,0.0,0.1707786103603047,0.49962880475129917,-0.06632376424229347,0.0776336607446323,1341,0.03666193828809035,-0.006128133704735306,0.2415964314176031,0.48322147651006714,-0.0982271202683277,0.10865874363327688,1360
无无无,无正负,43,-0.0009199930217892217,0.004739336492891155,0.05947840008005573,0.5116279069767442,-0.019108307007803915,0.032419307373791284,43,-0.004930201530038936,0.0013831258644536604,0.07262664545651495,0.5581395348837209,-0.036598232726036406,0.04356264894017314,41,-0.01967228944636913,-0.00746268656716409,0.10810841085622383,0.4146341463414634,-0.08814102564102566,0.04676258992805771,38,-0.020564113477155362,-0.031051121439036156,0.11464216089913477,0.34210526315789475,-0.0775978301768468,0.02808373923785451,43
无无无,无负无,15905,0.0005847041153844537,-0.0016920473773265332,0.05818044429694159,0.47708267840301793,-0.031287726358148915,0.0286885245901638,15848,0.0036592287013686793,-0.0024183832216256307,0.08348383372115024,0.4806284704694599,-0.04427645788336931,0.0425363088753028,15811,0.011648695385531387,-0.002305918524212136,0.1303296559593891,0.4870027196255771,-0.06201079145166227,0.06544982721565695,15705,0.034899666149901386,0.0040036957191254,0.20583526887537068,0.511238459089462,-0.08115942028985512,0.102928870292887,16018
无无无,无负正,79,0.007987067569141375,0.001263157894736855,0.05314066946577828,0.5063291139240507,-0.02100642066991576,0.040066558366820604,79,0.017617909001098966,0.01001669449081799,0.07047365425639064,0.5569620253164557,-0.030045736703977477,0.0667343614738597,79,0.030415058846362954,0.010463378176382543,0.16071725212824733,0.5443037974683544,-0.03965566011308408,0.0504727770735901,79,0.04607496799955813,0.006050129645635227,0.21438432636974802,0.5189873417721519,-0.06900620779452454,0.10270644457667699,79
无无无,无负负,1593,-0.003169469942691285,-0.004098360655737654,0.05982512218685547,0.4595103578154426,-0.03260146373918826,0.024922118380062308,1580,-0.0016452921139855643,-0.006232520198881264,0.08752345675508351,0.45126582278481014,-0.04650610244097644,0.03670736575953154,1573,0.005716556442315943,-0.007692307692307665,0.13087371939540793,0.4659885568976478,-0.0717299578059073,0.06656891495601158,1559,0.025608944786299496,-0.006102068965517127,0.20467145137700482,0.4804361770365619,-0.09001626140556912,0.10038841649045449,1609
无无无,正无无,19938,0.003328086214470324,-0.0002518261358366858,0.06359780529593238,0.4902698364931287,-0.028968625818554583,0.02808112180418637,19853,0.009521877191545514,0.003058000000000005,0.0981612701148052,0.5185614264846623,-0.039623381718320694,0.04674127715602383,19602,0.021206246767084765,0.006132618762193509,0.14991641209260362,0.522191613100704,-0.06007391365612022,0.07884094668650482,19330,0.040042322851119604,0.007802066016590947,0.2263877977270009,0.5213140196585618,-0.08687074890202956,0.11645619705220966,19994
无无无,正无正,2843,0.004620225443053559,0.0,0.07272352684329479,0.49208582483292296,-0.03445252270910715,0.03407299987915313,2841,0.01289680414631869,0.0018820577164366803,0.11090672588818624,0.5086237240408307,-0.048736462093863064,0.05306122448979611,2817,0.018486122038262554,-0.000410677618069899,0.16569742822761677,0.49733759318423854,-0.07716371220020846,0.0841225626740949,2797,0.04410689594681727,-0.0007570022710069457,0.2602919309077623,0.4966035037540222,-0.095166163141994,0.12007168458781381,2847
