to_combo,direction,1w_n,1w_mean,1w_median,1w_std,1w_win,1w_p25,1w_p75,2w_n,2w_mean,2w_median,2w_std,2w_win,2w_p25,2w_p75,1m_n,1m_mean,1m_median,1m_std,1m_win,1m_p25,1m_p75,2m_n,2m_mean,2m_median,2m_std,2m_win,2m_p25,2m_p75,events
无正无,降级,24689,0.004741527249684838,0.0,0.06156400820114802,0.494957268419134,-0.0283353010625738,0.0309356136820928,24618,0.009782053454577215,0.0015438057104722501,0.09013167729024064,0.5066617921845804,-0.04124573320001383,0.04790214302834647,24466,0.019423275638048843,0.00184386379178775,0.14180067835403082,0.5053543693288646,-0.060184231015846926,0.07306000679897302,24032,0.04252101378757796,0.0021629460978860498,0.23335010302039194,0.5042859520639148,-0.08905610118700467,0.11989594583168578,24752
无正正,升级,19171,0.0070516182509440355,0.0,0.08203271025176659,0.4956966251108445,-0.03771990939623525,0.0415360450222915,19160,0.012146876911603816,0.0,0.11793493619306052,0.49775574112734866,-0.0512820512820511,0.058125875444587374,19113,0.024754297997939722,-0.0008795074758134,0.18334237157698766,0.4951080416470465,-0.0750853242320817,0.087376108502869,19060,0.034463072592478244,-0.008035126734688751,0.2536845887942897,0.47722980062959075,-0.10958060158653518,0.11370775150447379,19197
无正正,换挡,958,0.004852422752265532,0.0002526528549773,0.07108377589978304,0.5,-0.0320396692679301,0.03519471756313855,956,0.018487536493860306,0.0036373411798582,0.12697577173323882,0.5156903765690377,-0.044325555408070275,0.05487450055574937,952,0.029416186415265642,0.005688855393531551,0.18440031412731317,0.5189075630252101,-0.06296603527584885,0.08142866742399275,946,0.05967642864166985,-0.00450481594506965,0.31764033702422734,0.4904862579281184,-0.09707899439366394,0.11879526047570937,962
无正正,降级,30477,0.006670027050275624,-0.0026227597260671,0.08408763973502398,0.47849197755684614,-0.0396437805228383,0.0411392405063293,30438,0.01473510747820955,0.0004225529373854,0.12444455716710763,0.5005256587160786,-0.05440714986926172,0.0631966131594361,30374,0.02786807579492972,0.00113454256814,0.18825140169851337,0.5028642918285375,-0.07328244502511598,0.09641362585796329,30307,0.04361206799344656,-0.0067632850241544,0.2751274483795016,0.48289174118190514,-0.1108708781629807,0.12892869730394635,30513
无正负,升级,871,0.010359812204729757,0.0057803468208093,0.0628929212470995,0.5568312284730195,-0.02266900369890735,0.03708119837152095,871,0.010696970057592792,0.0106899902818271,0.08237563400636785,0.5579793340987371,-0.0380393977937677,0.0491961883311168,853,0.006075995971188934,-0.0075755607560755,0.12260632020580685,0.4525205158264947,-0.0660856935366739,0.0624679979518689,802,0.043384243574445314,0.0182020232985898,0.222716165282082,0.5386533665835411,-0.07638358140671166,0.11846983979352554,871
无正负,换挡,176,0.004968374603205545,0.00021748586341885,0.06619319015380982,0.5,-0.023159372241815177,0.0289783653327542,176,0.009380371124707215,0.00225699175422115,0.08061368766724097,0.5397727272727273,-0.038323731411056876,0.048415661601428045,173,0.009270501644352202,0.0034455755677369,0.11567547565315926,0.5202312138728323,-0.0544554455445543,0.0660778037159299,163,0.018445157890112977,0.0033482343234325,0.16367229494729205,0.50920245398773,-0.06776322330969695,0.0881665914513587,176
无正负,降级,974,0.0062992132793704934,0.004505357882896,0.056334836285493926,0.5308008213552361,-0.027532177867049475,0.03576103216155588,973,0.011981414332118632,0.0067567567567567,0.08221683576971833,0.5364850976361768,-0.0381395348837207,0.0536538175323708,968,0.01131401636353184,0.00267381416504225,0.12871980994331284,0.5134297520661157,-0.06429615705931495,0.06462559903818042,888,0.03780359912750525,0.00294827321436445,0.2006991644126066,0.5045045045045045,-0.07298244799405643,0.1264200591828662,974
无负无,升级,24886,0.0039119223354714535,0.0009004969153623499,0.062357929523876185,0.5050229044442659,-0.0277777777777777,0.03010228158884995,24847,0.006089036265207382,0.0,0.08791268996873683,0.49720288163560994,-0.04167766051011435,0.0438284180935343,24799,0.01840810622260373,0.0043076923076923,0.1335494610071264,0.5163514657849106,-0.05870328237285305,0.07241449101563074,24278,0.03701478580762235,0.00759426403404335,0.20454565830144764,0.5214597578054205,-0.07888811898124502,0.1094251813822351,24917
无负无,换挡,1615,-0.001800915437719883,-0.0032611918173732,0.05803859748294277,0.46687306501547987,-0.0308676737482651,0.0250136017410228,1608,-0.000584598416857613,-0.0071411572720474,0.0935778283382656,0.44838308457711445,-0.048318723460693255,0.034928788117563475,1599,0.007340837139923829,-0.0116959064327485,0.14311901870403845,0.4534083802376485,-0.06926786178957431,0.05640707937527705,1593,0.03136483472188675,0.0014306151645206,0.22437999207627393,0.5091023226616447,-0.0923295454545454,0.0993589743589742,1627
无负无,降级,19023,0.0005443159720834588,-0.0015600624024961,0.05960728428369975,0.48010303317037273,-0.03162323657228145,0.02915701933799725,18966,0.004121508857174738,-0.00163039057603145,0.08494614419222614,0.4856585468733523,-0.04411031209053015,0.043181260594165424,18929,0.01347315722839018,-0.000508957654723,0.13165704902396783,0.49442654128585767,-0.0611510791366906,0.0676923076923075,18758,0.035706069280974966,0.0048461174242423,0.2076077170766965,0.5135408892205993,-0.08115874432186895,0.1035767164894664,19140
