kind,group_by,group,feature,target,days,mean_ic,ic_ir,pos_pct,concentration,half1,half2
event,year,2015,bias_atr,fwd20,85,-0.08803162776041715,-0.22264226369669046,0.43529411764705883,0.10508139743562829,-0.0070089366178053255,-0.16717007027180544
event,year,2016,bias_atr,fwd20,90,-0.0009234659351770192,-0.002103905312350653,0.4777777777777778,0.12300665155562475,-0.09632091386257383,0.09447398199221978
event,year,2017,bias_atr,fwd20,120,0.0013930376562460212,0.0032207890734515165,0.49166666666666664,0.13136699130797033,0.05835256034105139,-0.055566485028559334
event,year,2018,bias_atr,fwd20,108,-0.026840734729053194,-0.07166731839728191,0.42592592592592593,0.12261825865026645,-0.028882047119722785,-0.024799422338383597
event,year,2019,bias_atr,fwd20,125,-0.029581264388970237,-0.07713889171631426,0.456,0.1295675913107851,-0.05931204961422202,-0.0003223963895161089
event,year,2020,bias_atr,fwd20,208,0.05544934347115263,0.18127363065841157,0.6057692307692307,0.13848669242478973,0.013352493149899523,0.09754619379240573
event,year,2021,bias_atr,fwd20,236,-0.07222067941419213,-0.2549846502800802,0.3983050847457627,0.12691452183662894,-0.016038337440241215,-0.12840302138814308
event,year,2022,bias_atr,fwd20,224,-0.1147565445938433,-0.355730114442455,0.35267857142857145,0.1353791048989504,-0.10394519270213291,-0.12556789648555367
event,year,2023,bias_atr,fwd20,233,-0.020396769454475053,-0.06605277137968983,0.47639484978540775,0.13781060056857372,-0.0158201349751375,-0.02493428739980117
event,year,2024,bias_atr,fwd20,217,-0.03332874999305762,-0.10580398234568343,0.45161290322580644,0.12981652108290828,0.042072709185925164,-0.10803845266581122
event,year,2025,bias_atr,fwd20,233,0.008985546189498827,0.031751809071750646,0.5450643776824035,0.15028892778638214,-0.024263309618425846,0.041950223742654905
event,year,2026,bias_atr,fwd20,144,-0.03507697737929734,-0.09993819824064325,0.4375,0.12956389162156906,0.023653973415604726,-0.0938079281741994
event,year,2015,atr_pct,ret_net_pct,85,-0.12628007186019902,-0.26645711166118474,0.32941176470588235,0.10982383937835472,-0.06987711819404221,-0.18137132892946844
event,year,2016,atr_pct,ret_net_pct,90,-0.21261510847853127,-0.48779891903420775,0.3111111111111111,0.10739083876252571,-0.14898766568977903,-0.27624255126728353
event,year,2017,atr_pct,ret_net_pct,120,-0.265772367292367,-0.5562936757264657,0.3,0.10225801531849875,-0.23790006741839492,-0.29364466716633897
event,year,2018,atr_pct,ret_net_pct,108,-0.2932596988349967,-0.6312344130578453,0.2777777777777778,0.0935221151287907,-0.19670816543158762,-0.38981123223840575
event,year,2019,atr_pct,ret_net_pct,125,-0.15390128555710003,-0.35703849421088685,0.344,0.11712679050088289,-0.11568338059233049,-0.19151255710973036
event,year,2020,atr_pct,ret_net_pct,208,-0.16009717324770634,-0.4555128276575853,0.3269230769230769,0.12989858379507588,-0.10870946636665052,-0.21148488012876218
event,year,2021,atr_pct,ret_net_pct,236,-0.2427996679956692,-0.7845184492740721,0.21610169491525424,0.12325249138864927,-0.22112952305071615,-0.2644698129406222
event,year,2022,atr_pct,ret_net_pct,224,-0.3103848144163077,-0.7774705246552118,0.22767857142857142,0.11438422810094384,-0.2857548669510673,-0.3350147618815481
event,year,2023,atr_pct,ret_net_pct,233,-0.2901619041068008,-0.8165318620464102,0.24034334763948498,0.11089041534130228,-0.20835345552846066,-0.3712711351759244
event,year,2024,atr_pct,ret_net_pct,217,-0.3018281552247609,-0.8061611873871348,0.22580645161290322,0.10372941294365925,-0.3655167671274145,-0.2387238425138749
event,year,2025,atr_pct,ret_net_pct,233,-0.09189971514995103,-0.25684784646973985,0.44635193133047213,0.1312659519960916,-0.12984454732255032,-0.05427919778224574
event,year,2026,atr_pct,ret_net_pct,163,-0.176229966784273,-0.43696830036899237,0.3496932515337423,0.1222597971284875,-0.2034753936304216,-0.14931680124112623
event,year,2015,atr_pct,fwd20,85,0.01517840293042403,0.030979476480208115,0.5176470588235295,0.11144696274591342,0.11108688369279107,-0.07849964804677169
event,year,2016,atr_pct,fwd20,90,-0.08557676588692475,-0.19525562142966896,0.4111111111111111,0.11390683857435958,-0.024797400277331523,-0.146356131496518
event,year,2017,atr_pct,fwd20,120,-0.08558619362106396,-0.1981288562741951,0.4166666666666667,0.11571889916155514,-0.07235211351860342,-0.09882027372352448
event,year,2018,atr_pct,fwd20,108,-0.06533133916645975,-0.17209971351542963,0.4166666666666667,0.11376314870891634,0.042374949864216575,-0.17303762819713608
event,year,2019,atr_pct,fwd20,125,0.024638928464660422,0.06281558614636995,0.544,0.1276563357318468,0.04132542763271187,0.00821729436276853
event,year,2020,atr_pct,fwd20,208,-0.009978088949877267,-0.028151024029095303,0.47596153846153844,0.14073730192029008,0.044818324050162645,-0.06477450194991717
event,year,2021,atr_pct,fwd20,236,-0.029786440323712568,-0.09637831619814993,0.4661016949152542,0.13123125741414843,0.012575924864126184,-0.07214880551155133
event,year,2022,atr_pct,fwd20,224,-0.04666754858977066,-0.1397004249712066,0.41964285714285715,0.13083360476905626,0.0033013572135219033,-0.09663645439306322
event,year,2023,atr_pct,fwd20,233,-0.11074525789768346,-0.32823875502054833,0.3948497854077253,0.12722751531691623,-0.05593736098762879,-0.16508471124440433
event,year,2024,atr_pct,fwd20,217,-0.09135359054687289,-0.2645139674832209,0.3640552995391705,0.11937631661637978,-0.1178125677258759,-0.06513735627776901
event,year,2025,atr_pct,fwd20,233,0.05565477763628906,0.15235488874485925,0.5622317596566524,0.11925464997869024,-0.02351168014965783,0.1341445990309031
event,year,2026,atr_pct,fwd20,144,-0.0014249396904511854,-0.003621417268529986,0.4861111111111111,0.12259466539802473,0.010843629479166597,-0.01369350886006897
event,year,2015,ret20,ret_net_pct,85,-0.017164546022962572,-0.0394709896715164,0.5058823529411764,0.11817119768061203,0.010856920259262428,-0.04453435029862418
event,year,2016,ret20,ret_net_pct,90,0.02569850109078328,0.06657438368280451,0.4444444444444444,0.12778936300968682,-0.11846542369950634,0.16986242588107286
event,year,2017,ret20,ret_net_pct,120,0.02274384723634981,0.055575300762365526,0.5166666666666667,0.13809844646081618,0.010314757674375842,0.035172936798323784
event,year,2018,ret20,ret_net_pct,108,-0.006065765388114186,-0.014775022623113915,0.46296296296296297,0.11871917650349592,-0.034023762884069296,0.021892232107840928
